subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
3 LAYING 0.30174345 -0.010642162 -0.12663126 -0.97868569 -0.96416558 -0.95771146 -0.98183855 -0.9696499 -0.96059124 -0.90157522 -0.54706863 -0.78207274 0.83883628 0.67204248 0.79851477 -0.96776551 -0.99956503 -0.99954267 -0.99812067 -0.98613316 -0.9822772 -0.96075788 -0.018927164 -0.28814547 -0.65451335 -0.22503605 0.27989043 -0.49111125 0.4234064 0.18649625 -0.042468582 0.099299303 0.081868563 0.3574313 -0.18960858 0.28562381 -0.45886859 0.51115436 -0.6179913 -0.52509558 -0.31287598 0.75740991 0.62775234 -0.98193945 -0.98823592 -0.97744811 -0.98302126 -0.98892022 -0.97886484 -0.37127468 0.71480096 0.61652988 -0.2679502 0.77022027 0.62103963 0.31204349 -0.97593531 0.16015028 -0.23451492 -0.98815959 -0.99078864 -0.9858488 -0.66472266 -0.64038191 -0.52344771 -0.67242448 0.67792529 -0.68330886 0.68873522 -0.11051029 0.076165971 -0.10176319 0.15281436 -0.15422473 0.15967686 -0.16508293 0.16841979 0.92642361 -0.99429912
3 LAYING 0.28931482 -0.014115319 -0.11553447 -0.97965452 -0.96952623 -0.96262742 -0.98190848 -0.97123969 -0.95832915 -0.90883221 -0.54966455 -0.80552317 0.83804954 0.68487129 0.82505927 -0.97268531 -0.99967912 -0.99969025 -0.99878024 -0.98423148 -0.98034918 -0.95634415 -0.15485063 -0.40961274 -0.4561128 -0.12471698 0.18187929 -0.38700778 0.33176783 0.30980906 -0.13728707 0.14072966 -0.039691009 0.19884473 -0.058522039 -0.036812625 -0.21458454 0.52400071 -0.70593682 -0.53304629 -0.30471213 0.76133611 0.62108486 -0.97104203 -0.98667813 -0.96598741 -0.97025351 -0.98640079 -0.96516759 -0.36697557 0.71621651 0.61612748 -0.26792168 0.77252109 0.61796597 0.32058813 -0.97342416 0.17193006 -0.25080505 -0.9692312 -0.98651082 -0.96496514 -0.40556617 -0.61821382 -0.43718845 -0.51087591 0.50797043 -0.50484091 0.50164633 0.13515074 -0.23768765 0.26796973 -0.26527953 -0.20059146 0.19527922 -0.18960951 0.18155614 0.99488603 -0.994427
3 LAYING 0.25651512 -0.014986371 -0.10452499 -0.98838558 -0.96045901 -0.97100179 -0.98944341 -0.96509597 -0.97161711 -0.93421122 -0.5261042 -0.80552317 0.83702289 0.66641445 0.83248506 -0.97527798 -0.99979396 -0.99954312 -0.99919933 -0.99023052 -0.97447165 -0.9758977 -0.74317974 -0.40353273 -0.35099261 0.0062466173 0.12090862 -0.13701812 -0.057459551 0.13192998 0.10397784 -0.07345909 0.20709464 0.30015776 -0.078021545 0.15863794 -0.42068978 -0.13446736 -0.021092926 -0.38535658 -0.30192641 0.76297445 0.61851538 -0.9839579 -0.99586174 -0.98691241 -0.98436415 -0.99582075 -0.98641536 -0.36697557 0.71650349 0.60731337 -0.26177552 0.77738017 0.61796597 0.32352818 -0.97257359 0.17685077 -0.2570916 -0.98512935 -0.99564762 -0.98538582 -0.52154651 -1 -0.69426132 -0.23952329 0.23630332 -0.23302852 0.22983482 0.098399294 -0.18593159 0.20334174 -0.18959533 -0.099906668 0.099198551 -0.097738698 0.093632774 0.27482903 -0.77362166
3 LAYING 0.28684091 -0.013721018 -0.11928331 -0.96954747 -0.91403264 -0.95057684 -0.97185891 -0.91907948 -0.95321492 -0.89127681 -0.49389262 -0.7867363 0.83702289 0.65343578 0.80637645 -0.94993433 -0.99939085 -0.99824701 -0.99805031 -0.9764503 -0.94353199 -0.95882887 -0.080487325 -0.14013081 -0.46868996 -0.20523588 0.26677192 -0.3525159 0.24844313 -0.12717474 0.26596863 -0.25276801 0.47077536 0.14461366 0.00165775 -0.031606396 0.019241247 -0.34847482 -0.16010383 -0.49151818 -0.30704684 0.76351573 0.61945453 -0.98420592 -0.99366928 -0.99314796 -0.98431215 -0.99336665 -0.99316426 -0.36888991 0.71726014 0.60731337 -0.26351182 0.77738017 0.61944455 0.31766127 -0.97417489 0.1784841 -0.25481887 -0.984455 -0.99311503 -0.99353249 -0.53347529 -1 -0.88704961 -0.56549308 0.5705558 -0.57551187 0.58051138 -0.24336937 0.24638175 -0.30165147 0.37722343 -0.34569572 0.36179881 -0.37722075 0.38951933 -0.8584587 0.39717845
3 LAYING 0.28226646 -0.029489979 -0.089357985 -0.94004604 -0.90739022 -0.9567118 -0.94109781 -0.9055488 -0.963172 -0.85527644 -0.55975278 -0.75957366 0.81897784 0.62682048 0.80635474 -0.93402283 -0.9979516 -0.99774274 -0.99803459 -0.94662748 -0.93052061 -0.97656817 -0.077910785 -0.40469419 -0.14895461 -0.050795495 0.18018923 -0.35718212 0.081731168 0.062887852 -0.024735668 0.025833846 -0.05347877 0.33925637 -0.094355702 -0.018343233 -0.23930538 -0.82481481 0.27901992 -0.58102907 -0.26888801 0.86870478 0.45028338 -0.92809131 -0.89602539 -0.90349021 -0.92600493 -0.90264962 -0.91902493 -0.32059358 0.86906664 0.44637308 -0.2478005 0.86761845 0.40203655 0.2246542 -0.96086389 0.51778068 -0.60854572 -0.91959719 -0.93012262 -0.96948746 -0.10327268 -0.072512683 -0.21568413 -0.91624446 0.92541554 -0.93432705 0.94315256 -0.88629696 0.87603283 -0.87303377 0.87336429 -0.94801645 0.95070153 -0.95286842 0.95114504 -0.91017361 0.75499051
3 LAYING 0.23982421 -0.012820186 -0.097670072 -0.97765152 -0.97916003 -0.9880648 -0.97885289 -0.97801965 -0.9890854 -0.92823715 -0.55975278 -0.80068259 0.81897784 0.69017248 0.84862842 -0.9756855 -0.9993688 -0.99980392 -0.99960537 -0.98091814 -0.97908487 -0.98887835 -0.71667839 -0.39920843 -0.34325322 0.10491125 -0.017418792 -0.16118847 -0.0028183821 0.23111018 -0.090101205 0.085267657 -0.025320183 0.35717365 -0.14011023 -0.07033018 0.069735916 -0.65709242 -0.286639 0.054788964 -0.26522323 0.85811094 0.45953797 -0.95331183 -0.98234225 -0.98702264 -0.9509795 -0.98138773 -0.9871613 -0.32059358 0.81159609 0.45081289 -0.2320198 0.86761845 0.45970752 0.22766146 -0.95960112 0.48102542 -0.59250732 -0.94533418 -0.97935512 -0.98780327 -0.22522984 -0.56738688 -0.55530822 -0.84133561 0.84309831 -0.84449634 0.84570899 -0.82002212 0.81871294 -0.82973115 0.84563914 -0.62444215 0.63782927 -0.65092647 0.6608397 -0.99263711 -0.91956856
3 LAYING 0.27218141 -0.018131841 -0.10653995 -0.99025172 -0.98963756 -0.99086417 -0.99207432 -0.99023161 -0.99187978 -0.92823715 -0.56556382 -0.81785611 0.83505922 0.69017248 0.84242763 -0.99284744 -0.99990528 -0.99993804 -0.99983403 -0.99362321 -0.99166264 -0.99513425 -0.57861042 -0.71382731 -0.54466421 0.21452099 -0.12451766 0.036590801 0.23227828 0.46008121 -0.18925609 0.17886585 0.25808489 0.48661116 -0.23475765 0.044478576 0.060182322 -0.35386602 -0.067898898 -0.13806741 -0.27696099 0.86092969 0.46250077 -0.98350675 -0.99552311 -0.98885761 -0.9853401 -0.99551325 -0.98908558 -0.33459042 0.81159609 0.4514109 -0.23207843 0.87301788 0.46102822 0.22066191 -0.96407742 0.49054932 -0.58717253 -0.99223182 -0.99540699 -0.99052358 -0.58506724 -0.92200833 -0.71010364 -0.59839506 0.59747214 -0.59635117 0.59519661 -0.17012025 0.095466721 -0.073510734 0.075505601 -0.2655351 0.273983 -0.28239579 0.28853681 -0.42481393 -0.95053648
3 LAYING 0.2721901 -0.017178761 -0.10991247 -0.99406749 -0.99328996 -0.99264008 -0.99469631 -0.9932843 -0.99264347 -0.93389358 -0.57609733 -0.82700432 0.84608165 0.6916812 0.84242763 -0.99502288 -0.99995155 -0.99996569 -0.99987345 -0.99573483 -0.99327612 -0.98807451 -0.67185918 -0.73057081 -0.6257796 0.187856 -0.0034167027 -0.085675883 0.3029994 0.22821501 -0.12993934 0.25262947 0.040176219 0.62052938 -0.32781117 0.29944056 0.061460323 -0.015180168 0.088633058 -0.2471492 -0.27962596 0.86052731 0.46326012 -0.99725707 -0.99707412 -0.99636225 -0.99736727 -0.99715389 -0.99609861 -0.34801602 0.81140117 0.4514109 -0.23379328 0.87401702 0.46484377 0.21647366 -0.96505101 0.48918415 -0.58580433 -0.9977835 -0.99735464 -0.99587569 -1 -1 -0.8018645 -0.37613442 0.40781649 -0.43985092 0.47232076 -0.0018650556 -0.083029913 0.10415275 -0.096471802 -0.098991132 0.11344519 -0.1272562 0.13841847 -0.31636994 0.65733716
3 LAYING 0.27168092 -0.018231844 -0.10376982 -0.99514867 -0.99456299 -0.9892928 -0.99569539 -0.99381773 -0.98821471 -0.93389358 -0.57690572 -0.81872036 0.84608165 0.69164632 0.8448906 -0.99419059 -0.99996087 -0.99997137 -0.99977182 -0.99559288 -0.9938736 -0.98591523 -0.77942315 -0.76878471 -0.4486329 0.22792764 -0.041160105 -0.091270016 0.33426555 0.27028412 -0.10604001 0.12582091 0.23876796 0.44899702 -0.30171961 0.32504443 -0.056244531 -0.031791846 -0.021661325 -0.20588626 -0.28123142 0.86048625 0.46307538 -0.99427114 -0.99791253 -0.99633385 -0.99429084 -0.99788327 -0.99704692 -0.3482339 0.81065662 0.45228422 -0.23595645 0.87401759 0.46484377 0.21278132 -0.96562273 0.48904468 -0.58613866 -0.99412999 -0.99782848 -0.99857548 -1 -1 -0.8018645 -0.29717443 0.3680564 -0.4404664 0.51442373 -0.1256608 0.06610704 -0.063390179 0.085683473 -0.28484646 0.30062473 -0.31609246 0.32892011 -0.1733094 -0.78536802
3 LAYING 0.27270038 -0.017679919 -0.10441484 -0.99729655 -0.9972987 -0.9894406 -0.99728673 -0.99668545 -0.98941738 -0.94596474 -0.57718637 -0.81823873 0.84974596 0.69164632 0.84473404 -0.99640082 -0.99998045 -0.99998774 -0.99978336 -0.99636363 -0.99616479 -0.98774584 -0.8268731 -0.78614445 -0.47087343 0.34587955 -0.27225457 0.19687929 0.24837862 0.41244742 -0.1512661 0.16054465 0.085957568 0.41534868 -0.22075947 0.26337155 -0.093332332 -0.073515615 -0.16744196 -0.23390859 -0.28332587 0.85994309 0.46465365 -0.99505013 -0.99647538 -0.99177221 -0.99525584 -0.99633882 -0.99121749 -0.35024438 0.81065662 0.45345327 -0.23781104 0.87341489 0.46536262 0.21149604 -0.96636341 0.48720467 -0.58327542 -0.99548407 -0.99611564 -0.98974372 -0.68747688 -0.71933811 -1 -0.34657422 0.42314702 -0.50134609 0.58118586 0.053664563 -0.14029483 0.15945681 -0.14830634 -0.2778602 0.29792948 -0.31786142 0.33530871 0.93895521 -0.94477197
3 LAYING 0.27619261 -0.015433074 -0.11040669 -0.99550432 -0.99806717 -0.99266361 -0.99596317 -0.9974766 -0.99239455 -0.94053497 -0.57097142 -0.81823873 0.84974596 0.69647688 0.84320098 -0.99696549 -0.99997067 -0.99998667 -0.99987124 -0.99615201 -0.99612276 -0.98992097 -0.65750663 -0.68803319 -0.62611906 0.18259365 -0.16281436 0.051437468 0.31722646 0.51218041 -0.29997624 0.31493122 0.071247336 0.41411468 -0.14340522 0.13789332 0.0067961188 0.051768094 -0.0046953683 -0.17983733 -0.28476136 0.85973371 0.46578551 -0.99712535 -0.99726998 -0.99853571 -0.99720885 -0.99740587 -0.99872722 -0.3524312 0.81057681 0.45345327 -0.23813551 0.87341489 0.46746447 0.21119152 -0.96686689 0.48649511 -0.58122097 -0.99727187 -0.9977362 -0.99916609 -1 -0.7167562 -1 -0.53141804 0.55422168 -0.57725201 0.60062487 -0.010608228 -0.064482627 0.075632214 -0.058230974 -0.28304043 0.3148021 -0.34638846 0.37535433 -0.28552023 -0.40905791
3 LAYING 0.27771105 -0.017850354 -0.10929715 -0.99446285 -0.99394264 -0.9957053 -0.99480019 -0.99440675 -0.99529872 -0.93882803 -0.57097142 -0.82667681 0.84835511 0.68916294 0.84320098 -0.99658668 -0.99996135 -0.99996887 -0.99993601 -0.99460682 -0.99488536 -0.99373225 -0.59057612 -0.74767485 -0.64385961 0.16882406 -0.023768677 -0.078505814 0.3314003 0.41901387 -0.31151417 0.35613793 -0.031626465 0.33884973 -0.15784327 0.14115145 -0.0059852408 -0.020090596 0.2117255 -0.33144169 -0.28483719 0.86049591 0.46504359 -0.99801956 -0.99729843 -0.99563501 -0.99790931 -0.9973072 -0.99525735 -0.35335399 0.81077725 0.4532278 -0.23813551 0.87373934 0.46662673 0.21113306 -0.96689356 0.48907763 -0.58256942 -0.99767117 -0.99737312 -0.99441099 -1 -0.95419179 -1 -0.44921872 0.4713696 -0.49332223 0.51517347 -0.12532302 0.062203128 -0.055829689 0.074652137 -0.36987485 0.39773836 -0.42541553 0.45034143 0.88328429 -0.91349951
3 LAYING 0.2752802 -0.018206091 -0.10740518 -0.99481479 -0.99427879 -0.99723936 -0.99486048 -0.99429083 -0.99704524 -0.93882803 -0.57457551 -0.82657436 0.84835511 0.68916294 0.84359286 -0.99701575 -0.99996369 -0.99996977 -0.99996333 -0.99466165 -0.99478265 -0.9962542 -0.623929 -0.79097242 -0.63411167 0.31760093 -0.14014116 0.11016466 0.24364854 0.37536398 -0.20710751 0.22621847 0.034895772 0.33508024 -0.12998265 0.18873591 -0.0491815 -0.23123955 0.027309758 -0.20324249 -0.28496747 0.86013781 0.46466506 -0.9975245 -0.9961286 -0.99745705 -0.99736385 -0.99586332 -0.99748021 -0.35335399 0.81077725 0.45286918 -0.23853897 0.8735161 0.46662673 0.20889862 -0.96693887 0.48786456 -0.58325763 -0.99719036 -0.99536185 -0.9975406 -1 -0.72900341 -1 -0.35750202 0.40276279 -0.44862826 0.495156 -0.11363625 0.042910845 -0.028931971 0.040266613 -0.23157806 0.26521058 -0.29891147 0.33031354 0.92392413 -0.86702616
3 LAYING 0.28817583 -0.014690457 -0.11372304 -0.9886966 -0.99320589 -0.98640452 -0.98947094 -0.99309079 -0.98634969 -0.92595068 -0.56673238 -0.82260338 0.84589326 0.69417041 0.83777782 -0.98924942 -0.99986552 -0.99995436 -0.99968637 -0.98938902 -0.99251763 -0.98839925 -0.27188144 -0.59023752 -0.6688427 0.015056564 -0.10572648 0.21066203 -0.17756564 0.42058587 -0.22952573 0.25089217 0.050167198 0.11507539 0.023461088 -0.062864918 -0.16534711 0.21419602 -0.53161499 -0.38537067 -0.28576543 0.85965715 0.46512455 -0.99780266 -0.99845839 -0.99807166 -0.99791605 -0.99856027 -0.99814195 -0.35326686 0.81017445 0.45286918 -0.23902256 0.8735161 0.46673858 0.2072867 -0.96721645 0.48623545 -0.58242306 -0.99819778 -0.99874139 -0.99853912 -1 -0.72900341 -1 -0.62920553 0.63918969 -0.64887468 0.65840082 -0.04003413 -0.028399966 0.034948496 -0.014315714 -0.53820715 0.56683678 -0.59482601 0.61930808 0.11939939 -0.81235246
3 LAYING 0.292282 -0.014277655 -0.11915816 -0.98712581 -0.99187771 -0.98606628 -0.98748618 -0.99098051 -0.98558124 -0.92595068 -0.56673238 -0.82260338 0.84589326 0.69695223 0.83777782 -0.98554449 -0.99981894 -0.99994155 -0.99954704 -0.98801115 -0.99024544 -0.98313694 -0.20205632 -0.55371558 -0.73820882 -0.03810906 0.04193619 -0.138463 0.10407363 0.36717842 -0.22205352 0.28032233 -0.005345877 0.17839318 -0.11317822 0.12472362 -0.23448005 0.37800677 -0.45713668 -0.3506411 -0.28221134 0.86104294 0.46287088 -0.98031434 -0.99306863 -0.9805818 -0.97962165 -0.99292304 -0.98046946 -0.34371444 0.81303129 0.45286762 -0.23902256 0.87381312 0.45911916 0.21186232 -0.96595388 0.49093542 -0.58649189 -0.97881211 -0.99284158 -0.98206369 -0.5455478 -0.95419179 -0.59818368 -0.56966473 0.56877846 -0.56766684 0.56649043 0.047499487 -0.12626802 0.13710461 -0.11753329 -0.47666305 0.48008241 -0.48326284 0.48364011 0.99654918 -0.9904082
3 LAYING 0.27263222 -0.016716655 -0.10755375 -0.9880959 -0.98830459 -0.98381925 -0.99057677 -0.98878896 -0.98298607 -0.92790757 -0.56458203 -0.81606971 0.83788316 0.68777595 0.84252114 -0.98873394 -0.9998737 -0.99992879 -0.99965768 -0.99381713 -0.99002903 -0.97945517 -0.53706719 -0.62224338 -0.49425368 0.06554141 0.0050924071 -0.17051407 0.20559994 0.32872002 0.029260825 -0.058156382 0.30166052 0.21484409 -0.23016005 0.40365198 -0.38149378 0.063388676 -0.33950286 -0.37279456 -0.27737213 0.86284441 0.45859135 -0.98850617 -0.99531764 -0.98301368 -0.98941537 -0.99554442 -0.98383592 -0.34369203 0.81317465 0.45184372 -0.23664336 0.8748379 0.45835293 0.21462471 -0.96423298 0.49705018 -0.59419967 -0.99127708 -0.99658915 -0.98590575 -0.65235474 -0.72422809 -0.60501822 -0.53275181 0.53244847 -0.53199863 0.53155988 0.27081145 -0.35304346 0.35191332 -0.31401865 -0.36052711 0.36005234 -0.35933778 0.35604799 0.8975364 -0.90948288
3 LAYING 0.26563017 -0.018372323 -0.10120445 -0.99291698 -0.98817997 -0.98938679 -0.99334418 -0.98886213 -0.98955088 -0.94555566 -0.56458203 -0.81154073 0.83788316 0.68777595 0.84907131 -0.99137941 -0.99991624 -0.99992533 -0.99973003 -0.99399993 -0.98985402 -0.98954853 -0.81618392 -0.69494304 -0.42978976 0.085580932 -0.0047186451 -0.092848352 0.093545661 0.37320037 0.032175884 -0.020399301 0.3044285 0.21459445 -0.10251802 0.16555938 -0.089640583 -0.28110166 0.11710819 -0.18484198 -0.27921621 0.86301299 0.45869331 -0.98555332 -0.99712712 -0.98604963 -0.98537374 -0.99716802 -0.98543205 -0.34369203 0.81317465 0.44905872 -0.23673939 0.87610922 0.45835293 0.21180889 -0.96489478 0.49762223 -0.59402124 -0.98447572 -0.99730208 -0.98362114 -0.54529647 -0.72900341 -0.69236188 -0.47755505 0.48191978 -0.48628147 0.49078537 0.34833028 -0.40238669 0.36617257 -0.29181405 -0.31311902 0.3201016 -0.32679149 0.33087741 0.96121575 -0.99019574
3 LAYING 0.27593368 -0.018447236 -0.10577173 -0.99574178 -0.99399885 -0.99372385 -0.99666948 -0.9950599 -0.99462169 -0.93957855 -0.56613171 -0.81154073 0.84764132 0.69237687 0.8455103 -0.99735246 -0.99997258 -0.99996704 -0.99988998 -0.9974972 -0.99550198 -0.99474156 -0.71393721 -0.7834301 -0.58396563 0.22520159 -0.068203351 0.065773157 -0.087135661 0.36970391 -0.091237194 0.17432042 0.064306113 0.51650111 -0.11499056 0.066939064 0.29799231 0.031890759 0.01530438 -0.057796532 -0.28306548 0.86211533 0.46145095 -0.9933847 -0.99731437 -0.99331456 -0.99378529 -0.99736335 -0.99411856 -0.34814711 0.81277455 0.45032172 -0.23685131 0.87554949 0.46107756 0.20933789 -0.96627091 0.49457214 -0.58907121 -0.99545299 -0.99783783 -0.9960187 -0.70764845 -1 -0.81973129 -0.27795845 0.27894529 -0.28001366 0.28129782 0.12716502 -0.18612006 0.17043468 -0.12257235 -0.22344444 0.25210691 -0.28107147 0.3080261 0.92334166 -0.91235665
3 LAYING 0.28076891 -0.017289589 -0.10883655 -0.99633736 -0.99333979 -0.99716989 -0.99711251 -0.99423127 -0.99643256 -0.93936325 -0.56367816 -0.82731366 0.84788425 0.6921432 0.8455103 -0.9981621 -0.99997599 -0.99996597 -0.99996294 -0.9978247 -0.99447085 -0.99452999 -0.59649355 -0.70798086 -0.68025101 0.44124408 -0.22917282 0.16620198 0.25225165 0.20439363 0.031292127 0.2370805 -0.12334353 0.53614896 -0.24849824 0.1326998 0.21901738 -0.22040302 -0.07938734 -0.074575828 -0.28360894 0.8613818 0.46254211 -0.99795632 -0.99839648 -0.99740671 -0.99792303 -0.99825692 -0.99739759 -0.35170428 0.81146645 0.45045336 -0.23685131 0.87526083 0.46416786 0.20921653 -0.9664638 0.49208176 -0.58710334 -0.99788612 -0.99798908 -0.99727595 -0.69544953 -1 -0.69426132 -0.34868314 0.3964872 -0.4449494 0.49412216 0.36622864 -0.4412969 0.42712608 -0.37491536 -0.17601277 0.21614001 -0.25655359 0.29493596 -0.93573813 0.65280161
3 LAYING 0.27424221 -0.016037614 -0.11276997 -0.99476683 -0.99302616 -0.99524482 -0.99530024 -0.99395043 -0.99517192 -0.93936325 -0.56367816 -0.82731366 0.8474853 0.6921432 0.8422758 -0.99605469 -0.99996206 -0.99996181 -0.99989957 -0.99531038 -0.99511488 -0.99329686 -0.6727296 -0.65167361 -0.72730622 0.16510586 -0.0089052266 -0.054976356 0.26165421 0.32134137 -0.070166714 0.36835537 -0.16847224 0.46653272 -0.20359788 0.30210796 -0.097038599 -0.13666358 0.014790739 -0.11261276 -0.28300724 0.86147034 0.46200887 -0.99839045 -0.99756851 -0.99399851 -0.99839502 -0.99754874 -0.99394411 -0.35145632 0.81199044 0.45045336 -0.23650545 0.87526083 0.46270336 0.20918916 -0.96625235 0.49238247 -0.58806508 -0.99840257 -0.99764381 -0.99371632 -0.787674 -1 -0.70015711 -0.33346877 0.35793326 -0.38270343 0.4078728 0.38020152 -0.4605881 0.45032952 -0.40076467 -0.074453809 0.12529038 -0.17679227 0.2267412 -0.058691736 -0.11926878
3 WALKING 0.33614928 -0.023240895 -0.17409769 -0.54884909 -0.24749624 -0.4477226 -0.59540481 -0.2504541 -0.42057542 -0.24125565 -0.26917483 -0.57345016 0.58320011 0.21310807 0.44826414 -0.40780586 -0.89630002 -0.88967524 -0.85332337 -0.70681506 -0.41900278 -0.35046029 0.18610466 0.22693179 -0.063731571 -0.26115958 0.13771536 -0.10129138 0.29081957 -0.29908416 0.15861256 0.37566328 -0.44496818 -0.27306253 0.11216727 0.4063304 -0.57392834 0.027184494 0.13735684 0.46551605 0.94613051 -0.25669097 -0.091242197 -0.97816149 -0.95605074 -0.92261833 -0.97731753 -0.95497877 -0.93047716 0.87977872 -0.2630867 -0.081777069 0.96009576 -0.23586438 -0.11814142 -0.12846124 0.85414469 -0.89003053 -0.98117702 -0.97928945 -0.95553818 -0.94401058 -1 -1 -1 -0.63722342 0.68214705 -0.72642987 0.77012493 -0.3643578 0.34004483 -0.35748667 0.39199657 -0.40858271 0.41695495 -0.4246005 0.42902884 0.73468999 0.8953903
3 WALKING 0.29658487 -0.0031571521 -0.13154315 -0.49560707 -0.21113597 -0.47379734 -0.55004817 -0.24948957 -0.44560029 -0.23624919 -0.075747128 -0.57345016 0.51316324 0.15188759 0.53044652 -0.38577035 -0.87142824 -0.87862436 -0.87148234 -0.69210581 -0.49970928 -0.42315985 0.13534978 0.36046101 0.12890391 -0.29774313 0.1729881 -0.010806246 0.12555918 -0.27426951 0.14888731 0.42564128 -0.53099538 -0.16078251 0.11081597 0.22541896 -0.36364364 0.017788969 -0.12793013 0.33824611 0.94528949 -0.25759208 -0.10489307 -0.98531929 -0.96826329 -0.92257573 -0.9847543 -0.96665017 -0.91719665 0.87526418 -0.26961908 -0.091570027 0.96009576 -0.23557967 -0.11725131 -0.091155326 0.85193846 -0.88926336 -0.97557807 -0.98505559 -0.96572255 -0.91630101 -1 -1 -1 -0.54208095 0.58733549 -0.63115551 0.67356124 -0.19711459 0.19533606 -0.24772811 0.32076393 -0.3762045 0.39459917 -0.41211222 0.42622955 0.51933955 -0.2676858
3 WALKING 0.24795242 -0.025486891 -0.11879132 -0.42451869 -0.11387217 -0.47409884 -0.49091286 -0.13334016 -0.4690581 0.12901307 -0.075747128 -0.49463424 0.44607065 0.14959965 0.42720874 -0.32667628 -0.83290241 -0.8475881 -0.87225827 -0.62357223 -0.35194235 -0.45896007 0.16190172 0.29911729 0.20067851 -0.28338308 0.15770223 0.070108412 0.0262327 -0.25989737 0.18605036 0.34996782 -0.49884145 -0.24884213 0.23966136 0.090880652 -0.31447452 0.046544741 -0.23083533 0.23984768 0.94077472 -0.2575512 -0.11861126 -0.97205181 -0.96399369 -0.96796758 -0.97172187 -0.96375867 -0.97567924 0.87475566 -0.26961908 -0.11053411 0.95223687 -0.23936998 -0.1233136 -0.063291976 0.84020663 -0.8892811 -0.96943096 -0.96725515 -0.96588647 -0.98749407 -0.71725378 -1 -1 -0.51639405 0.57224821 -0.6266724 0.67966046 -0.11988391 0.12770833 -0.19489573 0.28389164 -0.28700535 0.30735267 -0.32644931 0.34191333 0.9224305 0.33060809
3 WALKING 0.27631796 -0.0012859649 -0.14715666 -0.39858581 -0.12876599 -0.37720013 -0.45736147 -0.150028 -0.37603408 0.12901307 -0.18415537 -0.49463424 0.329972 0.043728416 0.35873476 -0.28466837 -0.81781334 -0.85228079 -0.82052102 -0.57211289 -0.38100945 -0.38656381 0.22214615 0.35094774 0.15351036 -0.24661657 0.10045633 0.24207842 -0.18524662 -0.017222629 0.0054255413 0.48978279 -0.55667053 -0.49733167 0.50538148 -0.24374065 -0.097980473 -0.14605459 -0.31283218 0.34463552 0.93632021 -0.25912452 -0.12773179 -0.98584835 -0.95905033 -0.94826238 -0.98597651 -0.95908527 -0.94689199 0.86695174 -0.26537373 -0.12566525 0.95223536 -0.23936998 -0.14031666 -0.043214505 0.82861639 -0.88779634 -0.96471086 -0.98551821 -0.96486151 -0.94363907 -0.68769707 -1 -1 -0.4008032 0.46892296 -0.53402638 0.59602343 0.0062422503 -0.016309053 -0.041713168 0.12645376 -0.19842633 0.23030273 -0.26097909 0.28813931 0.85302649 -0.58272269
